Name,Productivity
Hiroshi+Kohguchi,1
Benoit+Cushman-Roisin,1
James+Mayoh,2
Seongtae+Jeong,2
Andreas+Hamm,1
Jaume+de Haro,7
Michel H.+Devoret,24
Tomo+Takahashi,27
Colm P.+Kelleher,1
Oscar+Akerlund,3
Isabelle+Moullet,1
Akaki+Rusetsky,3
Julio+Oliva,23
Andreas G. A.+Pithis,1
Ernst-Wilhelm+Scheidt,3
Makoto+Yamaguchi,5
Giovanni+Cappello,5
Henrik+Haak,4
Shoichi+Edo,1
Ritesh K.+Singh,8
Brendan J.+Chick,1
Margaret+Alston-Garnjost,15
Prakash+Balachandran,1
Jeremy+Schnittman,1
Dmitry V.+Karlovets,6
Georgios A.+Tritsaris,2
Markus+Mayer,1
Oliver A.+McBryan,1
Yukiko+Omori,1
Jesús A.+Maytorena,12
Dhirendra+Tiwari,1
Irina+Potashnikova,4
Yukio+Inoue,1
Andrea+Crespi,8
LAURENT G.+CARON,2
Jeffrey D.+Richman,1
Gabriella+Rolando,1
Syed M. A.+Taher,1
Sylvia+Smolorz,1
Kenneth Y.-J.+Zhang,1
Slobodan+Cvejanović,3
Paola+Russo,1
Rolf+Mülhaupt,1
Sebastian+Glawion,1
Peter A.+Hackett,3
Karl F.+Scheibner,2
Pierre+Carrier,11
Takayuki+Kiss,2
M. Elaine+Toms,12
Julio C.+Gutiérrez-Vega,4
Francois+Gallet,1
Ngar-wing+Lam,1
Mojmír+Šerý,1
Clifford+Frondel,2
Xiaoqun+Wu,1
Dirk+Trautmann,16
Levent+Sahin,1
Eiichi+Tamiya,1
Shiro+Kashimoto,2
Henryk+Teisseyre,1
Drena+Dobbs,1
Kyosuke+Fukuoka,1
Cheyenne J.+Sheppard,3
Armando+Bernui,4
Dorit+Aharonov,4
Anja+Garber,2
Mario Ariosto+Matranga,1
Marion Eveline+Phelps,3
Selina+Olthof,2
Steven A.+Gottlieb,1
Jesper Goor+Pedersen,11
Axel+Wriedt,2
Keisuke+Kaji,2
William J.+Hall,2
Prosenjit+Bagchi,6
Sergei M.+Ananyan,2
Marcello+Benedetti,1
Rolf+Schäfer,6
Ari+Peltola,5
Osamu+Ishikawa,4
Yongmoon+Jeon,1
Alexander J.+Salkeld,1
Ovidiu+Cotleţ,1
Satoshi+Mitsugi,2
Francisco J.+Rodríguez,1
Attila+Szállás,1
Ira+Rothstein,1
Jad C.+Halimeh,5
Nobuyuki+Momozawa,2
Tomomi+Kaneko,1
Craig B.+Arnold,2
Kathleen A.+Schwarz,1
Mauro+Spera,1
Abdelkrim+Choujaa,1
Anindita+Sahoo,3
Benedetto D.+Militello,1
Rolf+Jebasinski,1
Charles T.+Rogers,4
Jeremy S.+Evans,2
Alexander+Wollny,3
Stefan+Brühne,1
Chia-Hsiung+Tze,1
Arnold M.+Karo,12
Faisal M.+Alamgir,1
Dries+Van Thourhout,2
Isaac+Hastings-Hauss,1
Attila+Rákos,1
Claire+Bergman,1
Hitoshi+Tanaka,9
Clayton+Dickerson,1
Kristin+Hyltegren,1
Pawel/+Masiak,1
Roberto+Lo Savio,1
Ravindra+Kumar,3
Peter+Gawlitza,1
Lothar+Kador,1
Zane+Shi,1
Slava V.+Rotkin,3
Quentin+Diot,3
Magnus+Willander,3
Justin+Olamit,3
Martin+Centurion,8
Michael G.+Snyder,4
Christian+Beilmann,4
Matteo+Albani,1
Elliot+Martin,1
Nilson S.+Almeida,1
Peter+Bienstman,8
Christian+Rehwald,3
Jumras+Limtrakul,1
Michael+Moser,1
Kimio+Kunimori,1
Craig A.+Grimes,1
Roberto+Macovez,5
Tatsuya+Nagao,17
Fred+Myhrer,6
Vladimir G.+Dubrovskii,3
Fabio L.+Braghin,4
Melinda Y.+Han,3
Mehdi+Alouini,3
Alexander+Viznyuk,2
Henk J.+Hilhorst,2
Douglas G.+Hill,2
Staffan+Yngve,5
Patrick+Jemmer,1
Patrick J.+Grant,4
Janusz+Gluza,5
Spiros+Chountasis,1
Michael M.+McKerns,1
Benoit+Corraze,1
Tomoaki+Imasaka,1
Goutam+Dev Mukherjee,1
Girish+Joshi,1
Monika+Zeleznik,1
Rebecca+Menes,2
Owen+Chamberlain,63
Svenja+Hümmer,2
Tiziana+Musso,1
Martin+Roever,1
Peter S.+Eldridge,1
Arkadiusz+Orłowski,10
Shamit+Kachru,31
Akio+Tsuji,1
Ulf+Lorenz,3
Ingjald+Pilskog,2
Sean J.+Kern,2
Sankar P.+Sanyal,3
Mathieu+Kociak,5
Haruka+Maeda,1
Vanessa+Chille,4
Emma+Sokell,2
Andrea+Morello,10
Anup K.+Dutta,1
Emanuele+Mereghetti,4
Oliver+Krauss,2
Vignesh+Sundar,1
Kohji+Shimaoka,1
Mariangela+Lisanti,17
Keith+Boyer,4
Oliver+Brausch,2
Sergei L.+Bud'ko,1
Michel+Piché,6
Manuel E.+Carrillo-Serrano,2
Chern+Chuang,3
Michael+Teplitsky,1
Meinolf+Schubert,1
Gerhard+Goldbeck-Wood,1
Vladimir+Shpakov,1
William A.+Goddard III,6
Michael+Knaup,1
Farshad+Meshkati,3
Derek+Bruzewicz,1
Tero+Mustonen,1
Abbas+Rastegar,1
N. William+Parker,2
Niels+Zijlstra,1
Carlos Seiti+Kuroda,1
Constantino J.+Milios,1
Yuki+Yamamoto,3
Antoine+Letessier-Selvon,2
Monica+Scaringella,1
Vincent W.+Lee,1
Jeroen C.+Vink,4
Srikanth+Sastry,25
Armelle+Jarno,1
Jeroen S.+van Zon,1
André+Walker-Loud,20
Peter+Allenspach,1
Victor V.+Valuev,1
Martin+Shubik,1
Olin S.+Lutes,3
Gert+Heinrich,2
Boris+Levant,1
Shashank+Pandey,2
Etienne+Bertaud du Chazaud,1
Janet+Jackel,1
Enea+Pestelacci,1
Hisashi+Ohtsuka,1
Nuno A.+Silva,1
Marco+Manzardo,1
Neil+Sinclair,3
Frank+Martino,3
Holger+Kautz,1
Tobias+Funk,2
Zoltán+Donkó,11
Navit+Dori,1
Bhubanjyoti+Bhattacharya,19
Felix J.+Segerer,1
Oleksandr+Stefanyshyn,1
Lyman J.+Fretwell,2
Amr S.+Helmy,2
Murari+Singh,5
Hugh M.+Brown,2
Winfried A.+Kockelmann,1
Majid+Farzin,1
Anastasia+Niarchou,2
Philip M.+Pearle,3
Masako+Ohtaki,2
Matthew D.+Guild,2
Atsushi+Ogasahara,2
Alexander F.+Zurhelle,1
Riccardo+Mannella,20
Michael+Messina,1
Henry E.+Hartig,6
Ion+Matei,1
Luis+Melgar,2
Camilla+Pellegrini,2
Björn+Gütlich,1
Paolo+Bajardi,1
María Cristina+Vargas,1
Julien+Proust,1
Stéphane+Keller,1
Arkadiusz K.+Kuczaj,1
Mohammad+Shoeb,7
Gabriel R.+Bengochea,1
Oren+Lahav,3
Andrea+Pelissetto,74
Rudolph R.+Haering,2
Tiago J.+Arruda,3
Charles K.+Garrett,1
Cristian E.+Botez,1
Sei+Yoshida,1
Gleb+Finkelstein,10
Oscar+Buneman,1
Ryuichiro+Maruyama,1
Luis+Santos,30
Goutam+Paul,1
Luis+Stand,1
Marco+Drewes,4
Christopher+Herzog,1
Pierre R.+Villeneuve,12
Albane+Douillet,3
Marcos+Dantus,1
Martyn+Hussey,4
Valentina+Krachmalnicoff,1
Arvind+Caprihan,1
Julia+Gehrlein,1
Michael+Hu,1
Mahmoud+Tabrizchi,1
Arianna+Montorsi,25
Amol+Holkundkar,2
Hiroyuki+Fukasaka,2
Francesc+Lloret,1
Marshall F.+Crouch,4
Grzegorz W.+Tȩcza,1
Ivan F.+Santos,4
Pradeep R.+Nair,1
eljko+Crljen,2
Paweł+Wójcik,1
Ubaldo+Tambini,2
Myron+Heusinkveld,3
Henry M.+DeAngelis,2
Girish S.+Agarwal,29
Mitsuharu+Hirano,1
Masahide+Shima,1
Debabrata+Parihari,2
Dwaipayan+Chakrabarti,10
Hannes J.+Brauckmann,1
Ioan+Ghişoiu,1
Ingmar+Bergström,19
Alwin E.+Michel,2
James+Hall,11
Murad+Banaji,1
Melissa A.+Hines,3
Franck+Delorme,2
Henning+Labuhn,3
Martin+Linck,2
Akira+Chiba,1
Károly+Holczer,1
Adriana+Di Dato,1
Bengt+Holback,1
Vladimir V.+Dyadichev,1
Eduardo+Castillo-Orozco,1
Bengt E. Y.+Svensson,2
Günter+Baum,2
Terence+Donohue,1
Assaf+Govari,1
Edwin A. S.+Lewis,1
Oleg M.+Braun,14
Ulrich+Jonas,1
Andrés Felipe+Ordóñez-Lasso,1
Neetu+Munjal,1
Chris+Mann,1
Masaki+Kanai,5
Ole G.+Johannessen,1
Marcelo S.+Guimaraes,1
Marcel+Weiß,1
Huachuan+Wang,1
Emiliano+Pallecchi,1
Diego+Pazó,22
Bogdan C.+Maglić,10
Piero+Gasparotto,1
Arnold M.+Feingold,11
Dominique+Luneau,1
Kieran+Hunter,2
Toshio+Obinata,1
Jaeeun+Han,1
Tuomo+Nieminen,1
P. Babu+Dayal,2
Carlos+Vásquez R.,1
Michael G.+Kong,2
Silva K.+Theiss,2
Alberto+Barchielli,4
Lay-Theng+Lee,4
Jonas+Enander,1
Francisco J.+Esteban,1
Bart+Verboven,1
Sašo+Grozdanov,5
François+Hild,1
Alfred+Leitenstorfer,7
Célia Fonseca+Guerra,1
Yoshihito+Mori,2
Laurits+Højgaard Olesen,1
Alvin M.+Saperstein,16
Marta+Romano,1
Piotr A.+Raczka,1
A. Douglas+Stone,69
Kurt W.+Kolasinski,2
Raffaele+Montuoro,1
Masaki+Yamada,13
Anders+Hagfeldt,2
Werner+Eissner,2
Riccardo+Valdarnini,1
Maximilian+Assig,1
Christopher A.+Fichtl,1
Kazuto+Akiba,1
Gerald+Guralnik,10
Masoud+Mohazzab,1
Andrey A.+Volykhov,1
Sean+Lee,1
Gérard+Liger-Belair,1
Evgeni E.+Kolomeitsev,3
Alessandro P. S.+de Moura,1
Karl M.+Westerberg,3
GERALD+HORWITZ,1
GERALD E.+HITE,1
Uwe+Röder,1
Carlos+Gracia-Lázaro,2
James H.+Atkinson,1
Marianne+Impéror,1
Hendrik+Sann,1
Alessandro+Caporali,1
Petra P.+Beličev,3
Jennifer C.+Driggers,1
Gediminas+Juzeliu-barnas,2
Antonio M.+Puertas,6
Shoichi+Sato,1
Eloy+Sira,2
Stefan+Hergarten,6
Piotr+Polanowski,1
Victor+Castro,1
Maarten J.+Mees,1
Savaş+Berber,1
Alfonso+San Miguel,7
Wayne+Dickson,2
Pablo A.+Cano,2
Gregory J.+Hatton,7
Peter+Weightman,2
BRUCE W.+SHORE,1
Philip M.+Lubin,1
Patrick+O'Brien,1
Martin L.+Silverstein,2
Geir+Helgesen,9
Safia+Yonker,1
Francisco J.+Martinez-Veracoechea,4
Negar+Mansourian-Hadavi,1
Marc+Christ,1
Kazunori+Takahashi,5
Arthur M. Y. R.+Sousa,1
Carlos+Schat,11
Jan-Moritz P.+Franosch,4
Francisco+Fontenele Araujo,2
Zoltán+Kökényesi,1
Joan L.+Mitchell,3
Ariel+Livne,4
Fabio+Mezzacapo,10
Dick+Oepts,1
Kyehun+Lee,2
René+Lindell,1
Martin R.+Henriksen,1
Ivana+Hrebikova,1
Alexander A.+Schekochihin,6
Satoru J.+Miyake,3
Ilias+Tsopelas,2
Gerard+Van Hoven,8
Erik R.+Hosler,1
Naeem+Jan,14
Karina+Weron,16
Selym+Villalba-Chávez,4
Matthias+Bator,1
Valerio+Cimagalli,1
Sebastian+Bahamonde,7
Marcel Groot+Koerkamp,1
Vladimir+Lazur,5
Santhanam+Agilan,1
Tristan+Cren,4
Likwan+Cheng,1
Bernard G.+Harvey,32
Josef+Schmidt,1
Peter A.+Schulz,3
Takuo+Tanemura,1
Michał+Praszałowicz,13
Ard A.+Louis,7
Yakov M.+Mukovskii,2
Andrea+Fuster,2
Pascal+Balleyguier,1
Guohuai+Zhu,15
Tobias+Kampschulte,4
Seth M.+Foreman,7
Shinya+Okahara,2
Dimitar+Mladenov,1
Éva+Kováts,1
André G.+Moreira,2
Dmitry V.+Shirkov,2
Nicola+Manini,35
Gabriele+Trevisan,5
Enzo+Menna,1
Alexandra+Olaya-Castro,5
Tomoyuki+Sasaki,4
Alexandre+Gumberidze,2
Jorge+de la Garza,1
Gerhard+Wegner,2
Adam D.+Myers,2
Henrik Koblitz+Rasmussen,3
Vitalii I.+Goldanskii,1
Kazumichi+Ohtsuka,1
Rudolph E.+Langer,6
Giacomo+Bormetti,2
Luca+Mezincescu,4
Mehdi+Djafari Rouhani,1
C. Andy+Miller,1
Denis+Danilov,3
Toshihiro+Egawa,1
Jonathan+Barrett,21
Nelson+Videla,2
Atsuko+Nagataki,1
Gero+Stibenz,1
Bidyut K.+Bhattacharyya,2
Soundar+Kumara,2
Alexander+Blumen,23
Craig L.+Johnson,1
James L.+Breunig,1
Luca+Ficcadenti,1
Anatoly B.+Rosenfeld,1
Alexis+Peaucelle,1
Toshiyuki+Tashima,6
Martii V.+Kantelo,1
William+Silvert,8
Morten Holm+Pedersen,2
Edison+Montoya,2
Roberto A.+Lineros,2
Elissa+Ross,1
Edson O.+da Silva,1
Michael+Müller-Preussker,9
Christopher+Lutsko,1
Andrzej+Stasiak,1
Mădălina+Boca,1
Etienne+Balan,2
Michi+Ishimoto,1
Vladimir E.+Fortov,1
Dmitry+Petrov,1
Marc+Goodfellow,1
Randall J.+Scalise,1
Elan+Stopnitzky,1
Earle I.+Neill,1
Bernard+Kelly,4
Kirill+Bolotin,2
Takashi+Owaki,1
Yasuhiro+Kohno,1
Klaus+Goeke,25
Vladimir V.+Konotop,42
Aleksander V.+Drozdetski,1
Jacek+Szklarski,3
Michael+Grabinski,5
Naoko+Imamoto,1
Filippo+Levi,18
Wolfgang+Pfluegl,1
Silvia+Gabardi,3
Michael+Chwalla,3
Ilpo+Mutikainen,1
Elias+Snitzer,2
Marco+Righero,1
Vladimir+Gritsev,17
Anatoly B.+Belonoshko,4
Holger+Heil,1
Toshimasa+Hashimoto,1
Venkatesh+Narayanamurti,9
Erik+Skjetne,1
Timon+Boehm,2
Andreja+Benčan,1
Andreas+Duvenbeck,1
Kaveh+Delfanazari,1
Javi+Serra,4
Jesús+Urías,8
Françoise+Damay,3
Clara+Junggebauer,1
Felix+Keidel,1
Jens+Birch,6
Joshua D.+Bodyfelt,7
Hiroshi+Hata,2
Ryuzo+Kato,2
Yvon+Cordier,1
Sylvain+Dutremez,1
Benoît+Blossier,6
Fabio+Deon,1
Roderick I.+Sutherland,1
Ceyda+Sanlı,2
Enrique+Alvarez,15
Toshifumi+Taniguchi,3
Oscar J. P.+Éboli,3
Luther W.+Marks,2
Daniela+Tricca,2
Noureddine+Mohammedi,2
Piotr+Badzia̧g,6
Sabine+Maier,4
Chris+Van Den Broeck,7
Stefan+Jung,1
Martin+Caulton,2
Erika+Bene,2
Ashley+Milsted,5
Andrey A.+Lutich,2
Rafael M.+Oliveira,6
Sergio+Chibbaro,5
Suitbert+Ramberger,1
Dongyoon+Shin,1
Franck+Pereira dos Santos,1
Anton S.+Desyatnikov,27
Oleksandr V.+Pylypovskyi,3
Carlos A.+Ferrari,1
Roger E.+Feeley,1
Yanfei+Zhao,4
Carlos P.+Herrero,33
Jan+Gieseler,4
Lorenzo+Ulivi,24
Menyoung+Lee,2
Jul+Hartmann,4
Olga+Kichakova,3
Yoshiaki+Fukushima,5
Lech+Nowicki,1
Arkadiusz+Lawicki,1
Rustem+Lyubovskii,1
Jesper+Jung,12
Cezary+Gonera,3
Elisa+Will,1
James A.+Ten Cate,1
Agnieszka+Kijanka,1
Ahlam+El-Barbary,1
Charles+Ro,2
Sebastian+Kosmeier,1
Jonathan M.+Robbins,6
Renaud+Leturcq,6
Bernard+Etkin,2
Moritz+Becker,1
Lorenzo+Echevarría,1
Nobuhiko+Nishimori,1
Marco Aurelio+Díaz,7
Jagmeet+Singh,1
Rejish+Nath,9
Walter L.+Trikosko,1
Djamel+Ouadjaout,2
T. Frederick+McKeon,1
Denis+Céolin,2
Cecil A.+McKay,2
Yasha+Shnir,10
Akio+Ikesue,1
Martin+Fitzner,1
Volker+Kuhlmann,1
Steven J.+Rehse,1
Carsten+Langrock,2
Nathalie+Sommier,1
Martin+Robert-de-Saint-Vincent,1
Louis+Kang,2
Anoop S.+Dhoot,1
Andreas+Goudelis,3
Ahmad+Sheykhi,14
Rahul+Malhotra,4
Johanna P.+Schmidtke,3
Tadashi+Sugawara,6
Francesco+Aprile,1
Zorica+Konstantinović,1
Fred+Chernow,2
Stefan+Mattauch,5
Gian Luigi+Alberghi,1
Francesca+Zambelli,2
Julio C. S.+Rocha,1
Kenichi+Kato,3
Fernando+Lombardo,2
Matthew P. A.+Fisher,3
Reiko+Suzuki,3
Francesco+Francica,1
Florian+Meinert,1
Oswald+Benka,1
Dmitri+Martila,3
Alexei+Bylinskii,1
Boris N.+Kuvshinov,1
Fabien+Souris,3
Christina+Stawiarski,1
Peter+De Bisschop,2
Laura+Canadillas-Delgado,1
Ion+Bita,2
Ryosuke+Hirai,1
Mari+Einaga,2
Hideo+Isshiki,2
Enrico+Bellotti,2
Dorabella+Santos,1
Danying+Shao,1
Karan+Kapoor,1
Masahiro+Nozaki,4
Niklas+Lorén,1
Hideyuki+Nakanishi,1
Stefan+Riedl,2
William C.+Moss,7
Aidan P.+Thompson,7
Douglas+Shaw,3
Dilip G.+Roy,1
Angus+Huang,1
Aurelien+Drezet,1
Masato+Murakami,3
Herald+Kruse,2
Archer+Hoyt,12
Vincent H.+Crespi,78
Peter+Heller,4
William E.+Hollingsworth,1
Charles P.+Poole,11
Christian+Wienberg,1
Joshua+Eller,1
Walter+Kauzmann,1
Dieter+Wilk,1
Osor S.+Barišić,2
Kazuya+Takahashi,1
Carlos R.+Handy,16
Denis+Rosenthal,1
Nasser+Ben Braham,1
Maximilian H.+Wimmer,1
Jan+Gehrmann,1
Steven W.+Robey,3
Luca+Guzzardi,1
Victor+Meerovich,1
Roberta+Ghetti,1
Dirk+Rannacher,2
Jack D.+Wright,1
Sudha+Singh,1
Glenn+Edwards,7
G. Massimo+Palma,18
Takashi+Hikihara,4
Francesca+Carosella,3
Utpal+Sarkar,64
Urs+Ledermann,5
Pavel E.+Pyak,1
Dwight P.+Sipler,1
James K.+Campbell,2
Piotr+Pieranski,3
Tabitha Ruvarashe+Chigwada,1
Ricardo C.+Davila,1
Frank C.+Langbein,1
André L.+Botelho,1
Henry O.+Everitt,8
Kazuo+Ohtaka,12
Imad H.+Agha,1
Jeffrey+Bokor,8
Somnath+Nag,14
Sangwook+Wu,3
Frank+Guess,1
Fabien+Tran,20
Tena+Dubček,1
Markus+Münzenberg,6
Pierre+Légaré,1
Oleg V.+Teryaev,14
Srinivasa+Pullela,1
Konstantin I.+Momot,1
Akihiro+Fujii,3
Diana A.+Antonosyan,1
Rasoul+Aalipour,1
Vólia+Lemos,1
Ferdinand+Greiss,1
Vivek+Venkataraman,5
Damiano+Nardi,2
Alexander G.+Tumanov,1
Herschel+Rabitz,144
Francisco+Torrentí,4
RONALD+ROCKMORE,2
Gloria+Höfler,1
Hoda+Hesari,2
Atushi+Ishikawa,2
Sander A.+Mann,1
Philip N. H.+Nakashima,2
Ronald+Holzwarth,3
Basuki Wibowo+Sigit,1
Daniele+Cocco,1
Rodolfo+Ostilla-Mónico,4
Nix+Barnett,1
Ulrike+Wolff,1
Elsa B.+Iturbe,1
Takashi+Sueyoshi,3
Michael G.+Prais,2
Emanuele+Alesci,12
Vitor V.+Lopes,1
Swetarekha+Ram,1
Manuel+Torrilhon,4
Gwyneth+Allwright,1
Henry C.+Fu,10
Kazunobu+Haga,1
Haruka+Ozawa,1
Riccardo+Rosso,10
Yunson+Du,3
Cornelius H.+Woods,1
Federico+Casagrande,3
W. D. Suranga+Ruhunusiri,2
Gesualdo+Delfino,2
Matthew R.+Sears,5
Krzysztof+Kiersnowski,2
Peter+Palffy-Muhoray,12
Akira+Tsuda,1
Mario+Gauthier,2
Jessie T.+Zhang,1
Joshua+Zide,1
Géraud+Moulas,2
Vincent+Callewaert,1
Lucas+Béguin,3
Iain+Gourlay,1
Attila+Vértes,2
Adrian+Keller,6
Mariacristina+Rumi,1
Howard+Edwards,2
Jeffrey+Humpherys,1
Vasileios+Paschalidis,20
Jochen+Weller,14
Michael J.+Bearpark,1
Wolfgang+Freude,1
Jürgen+Weischenberg,3
Ralf+Rapp,26
James D.+Wright,1
Terence M.+Bretz-Sullivan,1
Seongil+Im,1
Bryan+Hemingway,4
Javier M.+Magán,4
Nathan J.+Kuwada,2
Vincent+Mijoule,1
Dimitrios+Trypogeorgos,1
Stefan+Balle,1
Pierre+Pugnat,1
Sergio+Díaz-Tendero,5
Ulrich+Vetter,4
Gerald J.+Good,2
Takashi+Shirahata,7
Vladimir+Zelevinsky,36
Hugh H.+Hyman,2
Mahendra M.+Shakya,1
Hisashi+Kitamura,3
Kolbjørn+Tunstrøm,2
Andreas S.+Poulos,1
Dennis+Deppe,1
Abdul Kayum+Jafri,1
Russell J.+Gehr,2
Svante+Svensson,6
Hongliu+Yang,2
Markku+Oksanen,5
Bernd+Pilawa,1
Alireza+Marandi,3
Francisco+Hidalgo,1
Masaru+Sugahara,2
Bernard+Zygelman,4
Marc G.+Ghossoub,1
Sunil+Sandhu,4
André+Maeder,1
James E.+Hill,1
Ron+Milo,1
Markus+Wohlgenannt,2
Zygmunt+Mazur,1
Pinku+Chattopadhyay,1
Andreï+Rogalev,2
William W.+Coblentz,2
Hajime+Kimizuka,6
René+Mikkelsen,6
Nobuyuki+Kanda,11
Christian T.+Byrnes,10
Lauren J.+Webb,1
William J.+Treytl,2
Monem+Ayaz,1
Barry R.+Holstein,124
Yasunori+Abe,1
Jesus+Gonzalez,2
Yury M.+Koroteev,1
Susanne+Irmer,3
Olga+Voskresenskaya,1
Tyler+Bryant,4
Margarida+Godinho,3
Kazumichi+Yoshii,2
Ricardo+González Felipe,1
Yves+Marfaing,2
Jonathan P.+Pelz,3
Erica N.+Schulman,1
André D.+Taylor,1
Mirco+Imlau,1
Tetsuya+Nishimura,1
Kalaga Murali+Krishna,1
Nikolaos+Schetakis,1
Yasar+Hiçyılmaz,1
Kohtaro+Ishida,5
Marvin+Bishop,2
Omid+Feroughi,1
Bernd+Zenker,1
Armin+Kleibert,4
Kinga S.+Bodó,2
Baisakhi+Mal,1
Xinyang+Lin,1
Klas+Lindfors,1
Ignat V.+Fialkovsky,1
Mairi+Sakellariadou,34
James C.+Ho,8
Michael+Danos,37
Atul+Varshney,2
Vladimir A.+Goncharov,1
Neus+Isern,2
James F.+Marvin,2
Virginia+Trimble,5
Mayuko+Takai,1
Yasuharu+Saito,1
Jörg+Pieper,1
Mihailo+Stojnic,1
Julia+Michl,1
Baisong+Geng,1
Israel+Greenfeld,1
Jonas Stasys+Zmuidzinas,2
Bettina+Frank,1
Jyi-Tyan+Yeh,1
Tymoteusz+Ciuk,1
Olivier+Proux,1
Omar+Gaye,1
María A.+Hernández-Ruiz,2
Boštjan+Žekš,10
Bryan+Daniels,1
Miroslav+Cieslar,2
Sumant+Chandavarkar,3
Joshua R.+Freeman,1
Mohammad F.+Maghrebi,11
Lech+Longa,19
Pratik+Agnihotri,2
Cornelius+Bennhold,3
Carole+Diederichs,7
Henrik+Buhr,3
Vladimir I.+Kolobov,2
Joji+Joykutty,1
Naoki+Yoshida,9
Seppo+Aksela,9
Yves+Limoge,2
Akihito+Wakamiya,1
Konstantin+Mischaikow,3
Masataka+Watanabe,2
Yannis+Almirantis,1
Andrey A.+Pavlov,1
Sergiy+Suntsov,2
Lane+Clark,3
Armin+Kirfel,1
Philippe+Marchal,1
Hans+Nilsson,1
José M.+Velhinho,10
Eduardo+Calleja,2
Michael+Mark,2
Mireille+Lavagna,3
Arif+Nesrullajev,1
Esmaeel+Sarvestani,1
Bonita+Squires,1
Alejandro+Vega-Flick,1
Masatoshi+Imada,51
Gunnar+Weck,5
Sorinel Adrian+Oprisan,1
Gregory B.+Teitel’baum,3
Katarzyna D.+Lewandowska,4
Christopher R.+Freeze,1
Dirk+Reuter,11
André M.+Sonnet,10
Rachel+Grange,1
Alexander+Friedland,17
Francesco+Miniati,4
Sandip+Tiwari,4
Parijat+Dey,4
Vyacheslav M.+Silkin,1
Hans R.+Jauslin,2
Yuma+Sakamoto,1
Jess P.+Wilcoxon,8
Vincenzo+Vitagliano,5
Kaan+Atak,1
Alexandre+Mayer,1
Hiroshi+Sakiyama,1
Shomeek+Mukhopadhyay,7
Ralf+Riedinger,1
Giuseppe+Toscani,2
Luis Antonio+Fernández,1
Gerhard+Wilde,5
Kohei+Kadono,1
Manoranjan+Khan,11
Ryoji+Takahashi,7
Toshiro+Takabatake,25
Ross+Rinaldi,2
Kimmo+Sääskilahti,1
Peter E.+Kloeden,1
Christian+Wäckerlin,1
Philip G.+Burke,11
Timothy S.+Fisher,6
Yoshinori+Hamamoto,2
Alessandro+Sciarra,1
Kenneth P.+Yates,2
Colin+Morningstar,8
Marie+Girault,1
Michael+Zaletel,4
Bernhard+Bergmair,1
Cabir+Terzioglu,1
Georg+Achazi,2
Antonio+Sasso,4
Mikhail V.+Fistul,5
Meizhen+Wu,1
Ivan+Boović,5
Christoph+Söller,2
Tetsuro+Nagai,1
Cédric+Beaume,4
Friedrich+Roth,7
Efe+Ilker,3
Pasi+Vahimaa,1
Heather D.+Baxter,1
Tom+McMullen,3
Maxim Yu.+Kagan,1
Ciprian-Ionuţ+Duduială,1
Inga+Schellenberg,2
Trithep+Devakul,7
Seth+DeVore,3
Volker+Englisch,1
Nicholas S.+Witte,2
Puneet+Batra,6
Anise A.+Amirova,2
Kwong+Lau,1
Wira Bahari+Nurdin,1
Tuncay+Incesu,1
Osamu+Wada,9
Manabu+Nakayama,1
Zineb+Felfli,3
Jennifer A.+Dionne,6
Matthew R.+Suchomel,7
Eylee+Jung,11
Alexey V.+Bolesta,1
Takashi+Tsuboi,3
Peter+van Nieuwenhuizen,13
Akiko+Masaki-Kato,1
Hisen-Ching+Kao,1
Myeongkyu+Lee,2
Madhulita+Das,3
Yapeng+Hu,1
Anwarul+Islam,1
Peter+Gorham,1
Elke+Neu,2
Gordon J.+Ross,2
Harold+Osterberg,8
Ján+Minár,5
Jani+Peräntie,1
Binoy Krishna+Goswami,3
Vicente+Leyton,1
Adam H.+Li,1
James H.+Burkhalter,4
Antonis+Koubenakis,1
Blaine E.+Norum,2
Gianluca+Martelloni,1
Frank H. L.+Koppens,4
Denis+Arčon,20
Riccardo+de Maria,1
Kazuhito+Furumoto,1
Nikos K.+Efremidis,3
Michael+Horn-von Hoegen,2
Pinja+Haikka,3
Karl A.+Gschneidner,7
Stéphane+Mallégol,2
Andreas+Mandelis,13
Anil K.+Misra,1
Belén+Moglia,2
Naunidh+Virk,1
Nicholas L.+Rodd,3
William F.+Palmer,44
Metin+Tolan,5
Ricardo+Urbano,1
Michael+Schnell,4
Benno H. W.+Hendriks,2
Lawrence P.+Horwitz,2
Lorenzo+Cicchitelli,1
Bogdan+Barz,1
Lindley+Pyle,2
Sven M. F.+Asmus,1
Albert+Sherman,1
Winfried+Schülke,1
Felix+Dreisow,16
Spencer A.+Pugh,1
Rachid+Nouicer,1
Jesus+Santamaria,1
Edwin O.+Wiig,31
Scott A.+Diddams,1
Anuj+Girdhar,1
Felipe+Toledo,1
Kay+Schwieger,2
Florian+Loder,4
Kahren+Tevosyan,1
Jochen+Aulbach,2
Vladimir+Stephanovich,4
Andrea+Romeo,5
Sherman W.+Rabideau,2
Akihiro+Kono,5
Giuseppe+Biorci,2
Michael R.+Wasielewski,2
Denjoe+O’Connor,8
Marcela B. Fernandez+van Raap,1
Hiroshi+Kajiyama,6
Manu+Tejwani,1
James L.+Skinner,1
Hossein Bazrafshan+Moghaddam,1
